,0
124,-1.3131866262470187
125,-0.1754765021912845
126,-0.27359219862122663
127,-1.5557389405036548
128,2.5517400432337207
129,-4.201261487160287
130,0.624373026931104
131,-0.44725699580252054
132,-1.3247258792441072
133,-4.137473706858969
134,-2.6623952488557228
135,2.895926778958092
136,-0.831754093449099
137,-0.7659197863882997
138,2.352725568624062
139,0.32946010232160094
140,0.9231868447238344
141,-0.7784886675305805
142,-1.942571262957272
143,4.358242714826739
144,-3.278376015206176
145,-2.1133350483430724
146,4.5178897115935746
147,-0.9434243355670829
148,3.353768980406311
149,4.548586171781388
150,0.8265336113776349
151,-0.6824900081205576
152,8.81571658252806
153,-1.5673960287425723
154,2.7307571479197827
155,-0.9534095802977375
156,2.014849803428574
157,1.1670878085427592
158,2.0471057459943487
159,0.11778296973324577
160,6.1233862820333345
161,0.8043319440179116
162,-4.967380725366443
163,6.100424447340754
164,-3.3341273182000415
165,0.7180908988087601
166,5.228233419722928
167,3.986161399826599
168,-3.6279465229349515
169,2.935762158239856
170,1.9280540650895044
171,-1.3543731815530782
172,0.04251968046280093
173,2.9156497642277186
174,-1.8768051990585355
175,-1.9404221124811145
176,2.3044580723408
177,-3.633442195212025
178,-1.4846737682784212
179,-5.822797507811636
180,-0.7611871758739809
181,-3.300284871891138
182,-3.588108850968038
183,4.8567648314881815
184,-1.0817352821767336
185,-0.19450288539353885
186,-1.7668949742034163
187,2.104705418432306
188,1.3732198688172668
189,-4.369355624005152
190,0.17407453229327596
191,4.1653448584682105
192,4.7383045039412925
193,-2.712646975230516
194,6.7149239454549186
195,2.576542304585548
196,-4.472427240108619
197,2.216680115611085
198,-5.715544809344731
199,1.5727203111967811
200,-6.290251092062514
201,0.08274308471796166
202,-1.967137839277584
203,1.4813305963947907
204,-0.2158611375179242
205,-1.7676110436788794
206,1.0799577369091127
207,1.8561498951564062
208,-1.3173701648476062
209,3.90507172956559
210,-0.3994597627147142
211,5.971524022686686
212,-1.9456195432613352
213,1.599476047156829
214,5.325455338538512
215,2.4102983337378623
216,-3.4555901449793285
217,1.4601084450450545
218,1.6874580210623038
219,1.922863098804846
220,-1.800530567153083
221,-7.300476811942389
222,0.21073221893153368
223,-0.4415412153826993
224,4.995954320406425
225,-0.6528273817857682
226,-0.14158805387828607
227,0.836652153765707
228,0.5603514047766548
229,-1.8696970970822684
230,-0.42435658944464094
231,2.976182888174313
232,-2.397457657225572
233,0.08945998999040865
234,2.907647636681608
235,-1.0982265075148072
236,2.6383434973607227
237,2.52074704684555
238,2.2231065191662265
239,-5.338515677628525
240,3.0338721928758656
241,2.1847937031767866
242,-6.867220785352317
243,1.263925309721949
244,2.4338907935456575
245,1.2563723694686724
246,-0.21776898915677376
247,-4.146820174242047
248,6.563152095610951
249,-2.085976671457569
250,-4.9988662666702925
251,-2.3344288000482183
252,6.445989708067146
253,-2.2277635085092258
254,2.077283687994107
255,-5.994190407641441
256,-4.164710112433972
257,-1.208942301696688
258,-5.09975903188401
259,0.5556902264305702
260,-2.6575359714406313
261,-2.3845191727394806
262,0.13954245020073675
263,-0.2622827164549407
264,0.8463759142923596
265,-3.2415925516385475
266,3.5197540196755335
267,0.7860441218065845
268,-0.48577273517529485
269,-0.052120086008411975
270,-2.158009144935411
271,-4.1488221262080485
272,-0.43491838574147346
273,1.4914396510383623
274,-1.9040215125672257
275,-2.6496736061347144
276,-0.9468280116087565
277,-3.057104936661284
278,1.4855614003806499
279,-2.1254378476959124
280,1.4424289883426582
281,-1.0283320920769246
282,-1.2356432201822714
283,-4.413657715641264
284,-0.6610067727206147
285,-1.8850966754366392
286,3.1527105547499303
287,0.30373348226993
288,-0.02264461056202635
289,1.3764359706947067
290,-0.16286234745033232
291,2.1641297054067983
292,1.5631986977276089
293,-3.838487970208932
294,-1.1909120530407926
295,5.1203360927062835
296,1.2703902668618376
297,-3.782110802109694
298,-0.37777171838018486
299,0.8416736604499048
300,0.8666738114640034
301,-6.684879303477874
302,-0.3837223480419203
303,-1.346217427920099
304,-0.25509338703504025
305,1.7482916594179574
306,1.3664230092703205
307,-2.86804478797822
308,2.41368918200448
309,0.7609782579274135
310,2.0444510468718824
311,3.4754718706428993
312,-0.83554667308882
313,2.5594249860522456
314,2.4783092992004505
315,2.3155504546488705
316,1.6611755318670038
317,-4.126184440130857
318,-0.028970896036844135
319,-0.7813124042729427
320,4.63104491326071
321,-0.5601138978619328
322,-3.5159718346933366
323,-2.5831379773878096
324,-3.80417739426669
325,-4.279530887484768
326,1.1162925729873163
327,-3.732105071571571
328,-2.282155048955667
329,0.36972464496711954
330,4.536298316528834
331,5.338317320287472
332,-2.966519962722305
333,-2.2876810883365946
334,5.875562945744233
335,0.4126954087566803
336,-2.52876128137138
337,-2.471256406103257
338,3.016095870707764
339,1.9769628203785352
340,-4.728630594402679
341,-0.03573358891428205
342,7.316224528186902
343,0.13698142885885564
344,1.546657046879655
345,1.467084964438685
346,1.6813444329615113
347,2.3992881612638595
348,2.7950831446352056
349,1.7592556116810107
350,4.040666040290733
351,-2.266006374017605
352,-3.141760682526471
353,-0.2069599093175901
354,-1.702235450188065
355,1.318965996304242
356,-4.3205144979421295
357,1.507760976045267
358,4.3451435116459525
359,1.0499693851134904
360,-4.06035476077081
361,1.86588864467936
362,0.8483300679692977
363,-0.9685644542672774
364,-2.9579795868833156
365,0.623295143912511
366,3.8280533051871157
367,-1.7541911513226558
368,-1.7178558360525669
369,-0.6260066285831919
370,0.2845286909873538
371,1.7212182413727637
372,1.5198124587986381
373,-2.303104894520549
374,1.0910467999659625
375,-6.383348422207474
376,1.6987097707575156
377,-0.03013288718160889
378,-4.271741161319261
379,-1.169805358044285
380,0.5867093003969496
381,0.6599253836706999
382,1.8400179594400008
383,0.7784073007494127
384,5.362954976192742
385,-4.438976638177823
386,-4.581891270251725
387,-0.5566746789368258
388,0.32407070386927705
389,-6.977354628835335
390,-1.283332101306735
391,4.45731553613426
392,3.4456059938033716
393,1.4897691012659182
394,5.123884302255139
395,1.1805152164536765
396,3.8156637002248543
397,-1.7476849664598895
398,0.9431598773687447
399,2.446268856435182
400,-2.7970106326782536
401,-0.48400827627807463
402,3.2344319847355103
403,4.132073610585753
404,2.2643370216403857
405,3.7060743006049717
406,3.487981546315264
407,5.4418115594455685
408,5.870594919210941
409,0.7961615075703563
410,1.0033337351676326
411,-6.185210786715533
412,-2.461818063310187
413,-3.7709891425618753
414,-2.775547366956586
415,0.6767039667739171
416,-3.869325509771118
417,1.9057451686866527
418,-4.053892923480692
419,1.0990720591337069
420,-1.1763730572787927
421,0.3746183876411362
422,-3.5138304278916723
423,-1.7595930548518324
424,0.48189688246132145
425,-0.634123632923116
426,-0.8191269985021936
427,-1.4181426702842725
428,4.6619557507529334
429,-2.865082988528878
430,0.8950762657929928
431,2.5266565673179504
432,-1.897355935336028
433,-2.091328794544298
434,-0.1976103132151538
435,5.30479262324773
436,-1.5402661140249476
437,1.9476841199634254
438,1.447196344087953
439,4.573261164565366
440,1.7037443950208404
441,-2.599079388947911
442,-1.2989710025781365
443,0.8856042582250648
444,0.5153460417224209
445,-2.3526161612349177
446,-2.521999747288306
447,0.08751379911581976
448,-2.621826190377594
449,5.181486959679143
450,-1.44403465602438
451,1.808956075412639
452,6.19834340248047
453,-7.855482785088167
454,-0.13790920247217744
455,2.260185536169205
456,3.7366088102592694
457,-3.5423372205735295
458,-3.6263865950257705
459,6.416130129682954
460,-0.00799680661941933
461,-0.29127961251302203
462,-1.0352997862313886
463,0.11530205006770851
464,4.4677702382667235
465,2.9135981745952666
466,-0.1380618276634301
467,-4.871834853219369
468,0.41883908756390276
469,3.286697657466212
470,-2.418735852642243
471,-4.032833707970848
472,0.9934177949083806
473,-1.9622546364902975
474,2.742433785214117
475,3.6410610457881862
476,2.3319928654438153
477,0.2766102362894186
478,-2.299100880886514
479,0.49613402773124904
480,6.429892345611243
481,3.2254400567302146
482,1.5353594742625005
483,-3.467917119433952
484,1.2691806203012368
485,-0.018174348935856316
486,1.8101122155015166
487,4.683870287595422
488,1.357008559512511
489,4.235349373060577
490,2.3536542969682697
491,-0.42678689795686264
492,-2.500268674759142
493,-3.8256136958968283
494,1.3659672035300403
495,0.3804529833397029
496,2.2386742895158362
497,-2.9495735489707298
498,-1.258211842989708
499,4.534397037088227
500,-4.050204716110753
501,4.410701611188271
502,-1.0730991062041835
503,-1.2034804512461117
504,2.46340354453929
505,3.934883887316196
506,-0.5203085902042234
507,2.2721045873147325
508,-1.9226284736305632
509,2.0533583594943856
510,-6.294459390827288
511,-1.7391607566530005
512,1.4799995619390358
513,4.148701802811416
514,0.5819281231236155
515,-0.18629247435427862
516,0.1299625323648046
517,-2.5143891923403396
518,2.1493446126985547
519,-0.6143813668733829
520,0.6002822112525221
521,-0.7407002100970767
522,2.742212077840667
523,1.7480357628095595
524,-1.1332405678301034
525,-2.136273489982826
526,-0.28671042254849977
527,2.0652772563717594
528,3.0577060462249004
529,-0.7148061731336318
530,-0.6684488340037791
531,-2.325307076481681
532,2.501247223036349
533,0.6695706210825513
534,-0.1143614670543738
535,-0.08509492877715089
536,1.326334176851863
537,3.076363634761226
538,2.109929370577826
539,3.5450432626102457
540,0.4224759755008146
541,0.569678156333713
542,-1.7677178116222965
543,-0.18969015802349162
544,0.24123093697773298
545,2.7538143065641587
546,3.247522671834345
547,-4.072608500179268
548,1.3677142774581013
549,1.4107142612064816
550,-6.453788680909248
551,-4.467337678655593
552,-6.698673199165915
553,0.8295395843934744
554,-2.428668084692648
555,5.316935829339598
556,-0.6669173715347928
557,1.9632353233173225
558,1.122189069021781
559,-2.077805092906839
560,-4.927457174900874
561,-2.3438542676391725
562,3.2569227844739124
563,0.5360364389899686
564,0.9286084028192304
565,1.647725870693786
566,-4.225447264379822
567,-1.6054257852273566
568,-3.9910162208088367
569,-5.7846863733799445
570,2.8759639405167072
571,-0.45484760940019886
572,-5.05915354917095
573,0.06727766119352886
574,-2.4671109914111438
575,-5.053854811840493
576,-0.9349764468107781
577,0.5100150933397724
578,3.598501859104351
579,-3.003534443050939
580,-1.9068575336968068
581,1.7124425882623058
582,-4.821049304212377
583,2.2646656346831167
584,-0.2501557091594985
585,0.4711906097901558
586,-6.813560565073245
587,-2.75826024744128
588,6.740650081685372
589,-2.4788532472083067
590,-1.5213347379415638
591,3.4537490751589686
592,2.076360152796863
593,-2.5522707029182166
594,1.1806853045133643
595,3.3679718468936564
596,5.242629414841318
597,1.1389575181032674
598,3.976135068885397
599,1.0173033121510866
600,-1.3649837114571985
601,-0.11383752725713464
602,-2.6962918944544794
603,-1.5173707107755392
604,-5.044779459769432
605,0.15874903838459714
606,-0.866639566727723
607,-0.7580105802791096
608,1.288235764229156
609,-1.722162795597483
610,-1.145208677832635
611,0.03342936571895433
612,3.595561297998302
613,3.526304020354299
614,2.1294494024397075
615,3.0314854787957835
616,-1.4101957985135614
617,-1.0315775890791083
618,0.9795192013602371
619,1.7456799687141233
620,3.482846052606917
621,4.511919119885661
622,2.6416779996120616
623,-2.0551773813131997
624,5.967649132343835
625,1.55546447242448
626,-2.292507679119129
627,0.03654462225306607
628,-0.8616661179546969
629,6.49355119230238
630,-1.1257831224097385
631,1.958684009411005
632,1.0157981439717976
633,-2.458220314788369
634,1.2749329544984613
635,0.5067723866276717
636,2.0407524867437625
637,-3.6128877690760284
638,0.9611667295992676
639,-1.3256276879434317
640,-3.9970717579443886
641,-1.147654631737352
642,-0.46755530438093884
643,-2.998898059351749
644,0.9809050266986404
645,0.05925177709135176
646,3.7350990372374224
647,6.014891744891222
648,0.23147878675300324
649,-3.623236642458429
650,-2.752165175340783
651,-4.402166058792351
652,-1.5152208922655879
653,-3.032262643369615
654,2.5809285436709675
655,1.8990020808744685
656,1.282334795260038
657,5.664240456582414
658,-0.6885769814091703
659,-1.9628213052719512
660,-1.420940133865202
661,-3.809725203121097
662,-0.38510122947454795
663,-4.450051797611661
664,-2.1098506773085535
665,8.101077140421864
666,0.8437413166282962
667,1.3200852047616203
668,1.5751733767722464
669,2.589520659468932
670,2.0959250176866138
671,-0.567910742819431
672,-1.689327924335998
673,0.01396142963435723
674,-1.926070832445372
675,6.898833334297899
676,-0.292000916613924
677,0.31889428303498724
678,-1.0760511467249994
679,0.24691622267197783
680,-0.90758937019398
681,-1.9986429179169796
682,0.9036537999089024
683,5.920057177292313
684,2.091701298248313
685,-2.6260083007106227
686,1.4149295481076458
687,1.8874599703071002
688,-1.961221884004995
689,-1.216572130829569
690,-3.793673236337232
691,-1.9616638710596441
692,-0.966179754380463
693,-3.8244332488255757
694,-1.7658096285043807
695,-0.1540403238080507
696,1.4212833623920225
697,0.6292429984569516
698,4.525133772196659
699,-0.2538423982861181
700,-7.956836184749152
701,0.7759503453369543
702,2.1188460319130127
703,2.9238204169212882
704,1.7368544580994916
705,-2.7107874662141875
706,-3.177249234354348
707,-1.6743053556603864
708,0.9986265656330487
709,-0.7261500235737518
710,-1.2186289704842765
711,-0.2715455777225392
712,5.514343094182043
713,4.43276465765263
714,-0.8902331686326485
715,-0.24072455854657945
716,0.9553716762092145
717,-4.458104222247222
718,-0.998721906237709
719,1.9721613193195677
720,5.784417944645525
721,-2.3793920305125185
722,2.335553142750704
723,-3.8490241457597114
724,0.8552790234698543
725,-3.4633454491598448
726,3.6035575364279087
727,2.4969364936660585
728,0.3223389514101386
729,0.12383780516018722
730,-2.9114399988069106
731,2.6314819189967595
732,-4.731845705643585
733,-3.9585748640261396
734,0.8389617795111766
735,-2.421602409157329
736,4.894668872984306
737,-1.3501444480439528
738,-3.138325223066339
739,1.1830717662621542
740,-2.6457295941248096
741,-0.5703352681082563
742,5.606246694994086
743,-2.3579200654653953
744,-0.4423877536541255
745,-2.4731477869996588
746,-2.1997119076980733
747,-4.961755272754223
748,8.05548281267882
749,0.36670075683012937
750,-1.7455927630639403
751,3.0172517395034686
752,5.217044214035376
753,1.1491607224083185
754,-2.254430829982291
755,0.009688222034716892
756,-1.6689851292854172
757,1.829595801949388
758,2.464817922881814
759,-0.4668091491902292
760,-0.6923446166110181
761,-3.18674583334805
762,-2.662593453147966
763,1.9870609604871512
764,-2.2836430001421983
765,0.22228651074189718
766,-1.5401799010128279
767,-0.44092744225371316
768,1.1468921559072616
769,0.5231835241508836
770,-0.5115273247809938
771,5.398108367680832
772,1.8228867370224635
773,1.643520558085783
774,1.1708356086167666
775,3.0630186073165047
776,5.4505253823593085
777,-3.278927636736879
778,1.9739259403635065
779,2.949441338426113
780,-1.0647554536722885
781,2.3106248624666383
782,-2.005308773155389
783,2.2061771415592717
784,-5.233076713673604
785,-4.348352204796872
786,3.3068385497006445
787,1.6751361901305177
788,2.652424015748629
789,-1.1882248064665866
790,2.119078692389326
791,-1.6473753920922058
792,3.2995300517182153
793,5.153857741957813
794,-0.287161251711348
795,3.514423495494479
796,1.4375569715172114
797,-3.0635097152497472
798,1.617761875605908
799,-2.5973153628136276
800,1.839801844108909
801,-3.5095921048184415
802,3.9840364774260464
803,5.6200750789437235
804,-3.629489032186548
805,-2.2219456454291593
806,2.527224195544199
807,-1.3582028414985858
808,-3.741950781415937
809,-0.14265344032818414
810,2.2515123672520394
811,-0.31806394771896396
812,-2.0432382676224146
813,2.6520463094797706
814,0.7967323177146054
815,-4.044706166255262
816,2.7308663522436034
817,0.3706586971466955
818,3.968501068322766
819,5.874354210871953
820,4.621154565568873
821,2.827287463623452
822,-1.4578277611103916
823,-2.0327120477468426
824,-1.1839126814897474
825,-2.8428956338004
826,0.3300011389014911
827,2.3651871006087153
828,-2.408308910684432
829,-4.190422429324794
830,5.556926159621964
831,2.2126476376722413
832,-3.340814190714012
833,0.8953036124361782
834,-1.7886262612078427
835,0.9785815324070749
836,-2.131431876283561
837,1.5483917312516615
838,-2.733076926539628
839,-0.6891945793003212
840,1.1253801734695994
841,-2.3515259154159565
842,-1.857197957817414
843,-2.6609559256615163
844,-2.247644942966536
845,5.60818276215391
846,3.9931714160639635
847,4.043836312377329
848,-1.1240551573883129
849,0.4586420725668695
850,1.700861779419177
851,7.058567776993864
852,0.31226320899716475
853,-3.3096326436464767
854,1.9189368716008137
855,0.29475184362238216
856,-2.1697503522500563
857,-2.96181406317453
858,-7.2881046131813125
859,6.2872956701377785
860,1.045791187095077
861,-1.5458100654544678
862,-0.3905119656742807
863,0.0716439827647111
864,-1.2770339249507237
865,-5.100917669288457
866,-0.24049487629086444
867,4.330385773863663
868,-0.6627727592183058
869,-2.7154325544232383
870,3.09801760516284
871,0.9584257036058429
872,-2.138578643548273
873,1.341726002199715
874,-1.7952327298918564
875,4.809134557181079
876,-2.4977054620760355
877,-3.252696347400478
878,2.7556841908615244
879,-3.540277056317129
880,1.7628919154464762
881,-1.2072983396287438
882,-3.768215117989308
883,-2.0309919383495267
884,6.807390121787492
885,1.6215362985348536
886,-0.614675769447846
887,5.633534803892183
888,3.6727763947020935
889,1.5448609995776081
890,-1.298227871030281
891,4.641055792862689
892,-1.3640345804472735
893,-3.893698876533913
894,6.343944453996888
895,-2.8929945045406287
896,1.6737270713904597
897,-0.6731984474185121
898,1.0745103994590617
899,3.341632494728787
900,-0.02417764213617654
901,3.1876918200687667
902,-0.5112355155281861
903,-1.1316927731112394
904,7.438411189172686
905,1.5176057240197844
906,2.0737392207631555
907,-0.535965225699946
908,-1.3156811121576326
909,-0.20485019305457616
910,0.5499351942018651
911,0.9560070774375546
912,4.571705961300209
913,2.2930427796536237
914,1.1745044624135286
915,4.750107044856862
916,0.793200147123399
917,0.9983472707427048
918,-1.8826778162199884
919,-2.1141600690356017
920,3.1394176198478534
921,1.5072496848268906
922,-1.1352596941993292
923,-0.38846185757745766
924,-3.0948617114537877
925,3.3197806483017964
926,-0.5540505663508578
927,-1.830350659003454
928,-0.7289359550122431
929,-1.1062349991789118
930,-4.450556661606902
931,2.6458939676089237
932,0.8783286490947363
933,1.1078756512902186
934,2.1766248661081806
935,0.6470005681359162
936,-1.3773429972952345
937,-0.6042274887992993
938,-5.9842626960958825
939,0.9028335802772108
940,-2.176103377581439
941,0.4655852165193952
942,-1.5192712073320722
943,2.3747912660397317
944,-2.9837445185769664
945,1.3712473136240115
946,4.580148680735665
947,1.9466718046631057
948,1.7007402741894344
949,-2.426855816425226
950,1.4045735821679353
951,2.3047262474312036
952,0.9219906821290055
953,-1.3845092394597185
954,-0.642969293910248
955,-3.4589184191800375
956,4.652684979013014
957,-0.1511832709274971
958,-1.9316071740897311
959,-1.219676482720132
960,-6.842499346490872
961,1.1976311569686378
962,-1.315939563210172
963,-2.639225942543522
964,-2.292600444719994
965,0.3959444839316001
966,3.294650218861737
967,-0.6978394443260957
968,0.7995265641980752
969,-3.5587874146614773
970,-1.967073338954295
971,-1.6950808113409939
972,4.803603944886962
973,4.317440962219719
974,5.009480383969375
975,-3.4781295171306064
976,-2.638027457435665
977,-3.1123872014053995
978,1.9294349626744904
979,3.0183524498222583
980,-0.43514489125276845
981,-1.941241451713657
982,4.026239265418395
983,3.19797533383747
984,-2.8801689193796336
985,-1.8180021365660253
986,-3.4783033837913973
987,-0.5895529248308219
988,-0.4385099086260268
989,2.186204547480514
990,1.2981209107532565
991,1.6231059797154552
992,-0.2986306353372018
993,4.04236092049554
994,0.8478070043939986
995,-1.6988827038917167
996,0.7379535159397704
997,-3.1519836712217058
998,3.4022818360502556
999,1.678928825777575
